icao24,split,pairCount,sessionCount,assignmentOrder,datasetVariantID,policyVersion
ACB469,test,672,3,1775,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACB470,train,526,2,1776,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACB636,train,437,1,1777,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACBA1B,train,124,2,1778,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACBCFD,validation,10,1,1779,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACBE34,test,121,1,1780,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACBF63,train,230,1,1781,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACC1EE,train,98,2,1782,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACC31A,train,550,1,1783,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACCA19,validation,15,2,1784,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACD13E,test,170,1,1785,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACD186,train,4,1,1786,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACD1B3,train,237,2,1787,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACD2BE,train,164,1,1788,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACD5E3,validation,124,1,1789,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACDCBB,test,4,2,1790,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACDD2E,train,108,2,1791,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACDFA5,train,50,1,1792,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACDFA6,train,383,1,1793,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACDFCC,validation,490,6,1794,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACE063,test,243,2,1795,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACE5B6,train,89,1,1796,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACE5BF,train,30,1,1797,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACE9A4,train,322,1,1798,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACF486,validation,488,3,1799,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACF54F,test,3,1,1800,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACF5F4,train,11,1,1801,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACF846,train,799,2,1802,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACF975,train,20,1,1803,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACFD8F,validation,30,1,1804,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ACFE9A,test,241,2,1805,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD05C8,train,10,1,1806,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD078E,train,177,1,1807,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD0919,train,264,1,1808,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD0ADF,validation,425,2,1809,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD0D38,test,349,1,1810,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD0EE2,train,832,2,1811,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1116,train,84,1,1812,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD124E,train,44,1,1813,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1560,validation,269,1,1814,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1A1D,test,322,1,1815,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1CDE,train,434,2,1816,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1E6B,train,87,2,1817,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD1FEE,train,289,2,1818,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD2095,validation,723,2,1819,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD2733,test,738,2,1820,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD2C19,train,282,2,1821,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD385F,train,210,1,1822,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD38DF,train,269,1,1823,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD3997,validation,668,2,1824,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD3E36,test,194,1,1825,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD4389,train,5,1,1826,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD4FE1,train,223,3,1827,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD5329,train,80,1,1828,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD53A4,validation,109,1,1829,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD563D,test,184,1,1830,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD564B,train,272,1,1831,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD56DF,train,2054,5,1832,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD57A2,train,112,1,1833,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD5A60,validation,299,1,1834,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD5C86,test,5,1,1835,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD5D95,train,74,1,1836,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD60B7,train,137,1,1837,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD611F,train,159,1,1838,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD6446,validation,111,1,1839,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD646E,test,132,3,1840,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD64E2,train,43,1,1841,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD6755,train,47,1,1842,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD6B16,train,2,1,1843,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7631,validation,62,1,1844,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7634,test,327,1,1845,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7796,train,76,2,1846,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD79D5,train,422,1,1847,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7AB8,train,133,1,1848,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7B4D,validation,165,2,1849,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7BDF,test,32,1,1850,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7E6F,train,1042,6,1851,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD7F04,train,43,1,1852,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD8238,train,714,2,1853,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD83B2,validation,206,1,1854,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD84DE,test,195,2,1855,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD8514,train,21,2,1856,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD88CB,train,256,1,1857,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD8B1D,train,513,2,1858,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD9003,validation,252,1,1859,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD9712,test,37,1,1860,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AD9E73,train,132,2,1861,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA167,train,11,1,1862,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA16D,train,633,2,1863,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA227,validation,506,2,1864,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA521,test,396,2,1865,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA5EE,train,39,1,1866,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA699,train,242,1,1867,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA6ED,train,24,2,1868,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADA932,validation,177,1,1869,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADAB64,test,2,1,1870,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADAEE7,train,15,1,1871,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADAFB5,train,533,3,1872,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB329,train,1,1,1873,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB35C,validation,427,2,1874,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB392,test,274,1,1875,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB476,train,123,1,1876,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB653,train,110,1,1877,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB723,train,19,1,1878,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADB782,validation,498,1,1879,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADBE91,test,750,4,1880,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADC2DD,train,351,2,1881,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADC5FF,train,522,1,1882,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADC9A7,train,139,1,1883,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADC9B6,validation,404,2,1884,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADCD6B,test,3,1,1885,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADCD6D,train,201,4,1886,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADCDCC,train,7,1,1887,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD15F,train,138,1,1888,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD1DD,validation,178,2,1889,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD2AD,test,526,1,1890,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD336,train,1799,3,1891,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD3DC,train,136,2,1892,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD65B,train,157,1,1893,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADD793,validation,251,1,1894,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADDADB,test,849,4,1895,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADDB4A,train,30,1,1896,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADDD34,train,749,2,1897,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADE18C,train,227,1,1898,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADE252,validation,6,1,1899,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADE53C,test,86,1,1900,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADE569,train,217,1,1901,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADE9C0,train,239,1,1902,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADEC1E,train,44,2,1903,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADECA5,validation,1,1,1904,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADED77,test,2,1,1905,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADFDB8,train,208,1,1906,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
ADFE49,train,227,1,1907,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE0C70,train,45,1,1908,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE0DC6,validation,45,1,1909,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE116F,test,381,2,1910,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE1179,train,52,2,1911,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE1254,train,50,1,1912,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE2036,train,214,2,1913,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE2FA5,validation,40,1,1914,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE6230,test,41,1,1915,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE624F,train,47,1,1916,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE68AE,train,21,1,1917,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
AE7797,train,172,1,1918,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C001E4,validation,72,1,1919,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C002D5,test,3,1,1920,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00B71,train,161,1,1921,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00B7D,train,7,2,1922,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00B86,train,29,1,1923,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00B93,validation,62,1,1924,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00BA7,test,29,1,1925,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C00DEA,train,25,1,1926,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C01BC8,train,336,1,1927,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C02535,train,337,2,1928,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C027A8,validation,39,2,1929,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C028F0,test,198,1,1930,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C02DEE,train,36,1,1931,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C02E91,train,29,1,1932,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C02E9B,train,383,2,1933,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C03E07,validation,44,2,1934,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C043B7,test,58,1,1935,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C050C5,train,60,1,1936,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C051D1,train,32,1,1937,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C051DA,train,86,2,1938,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C055C6,validation,352,2,1939,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C05DFB,test,387,1,1940,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C05EC7,train,14,1,1941,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C05EF7,train,71,2,1942,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C05EFA,train,648,2,1943,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C060B3,validation,557,3,1944,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C060B6,test,35,1,1945,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C060BC,train,104,2,1946,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C060CA,train,332,1,1947,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06167,train,34,1,1948,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0616E,validation,157,1,1949,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06173,test,473,2,1950,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0619B,train,178,2,1951,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06312,train,126,1,1952,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06357,train,8,1,1953,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06358,validation,265,2,1954,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0635B,test,159,4,1955,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0635E,train,429,2,1956,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0635F,train,509,2,1957,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06360,train,348,2,1958,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06363,validation,344,1,1959,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06365,test,222,1,1960,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0636C,train,210,3,1961,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0636E,train,19,1,1962,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06589,train,14,1,1963,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C066FB,validation,314,1,1964,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C0671B,test,243,2,1965,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06A7F,train,142,1,1966,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C06A9F,train,36,1,1967,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C071A4,train,110,1,1968,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
C07534,validation,88,3,1969,expanded_post3day_v2,sorted_icao_repeating_3train_1validation_1test_v1
